31284	hindu bht acha kiya ye bht pehl hi kr dena chahiy tha wais b ye godi media opposit ko insult krne ke ly bulati h nan	0	train	conflicting_labels
30794	evm ghotal se sambandhit ye kitab bjp netao ne hi likhi hai uns kyu nhi puchhat	1	train	conflicting_labels
38615	evm ghotal se sambandhit ye kitab bjp netao ne hi likhi hai uns kyu nhi puchhat	0	train	conflicting_labels
30794	evm ghotal se sambandhit ye kitab bjp netao ne hi likhi hai uns kyu nhi puchhat	1	validation	conflicting_labels
33175	baimaan tera ajay singh cheat baaj teri airlin saal chutiya banan ke liy baith ho jakar station bhi	0	train	conflicting_labels
42337	baimaan tera ajay singh cheat baaj teri airlin saal chutiya banan ke liy baith ho jakar station bhi	1	train	conflicting_labels
42337	baimaan tera ajay singh cheat baaj teri airlin saal chutiya banan ke liy baith ho jakar station bhi	1	validation	conflicting_labels
34724	kejriw ji aapka jadu aapki safayi karney key liy readi hai aapka broom jhado	1	train	conflicting_labels
43613	kejriw ji aapka jadu aapki safayi karney key liy readi hai aapka broom jhado	2	train	conflicting_labels
35593	islam ka dehshat gardi se koi talluq nahi oic kashmir palestin k awam ka sath day muslim dunya k khilaf mazali	2	train	conflicting_labels
42474	islam ka dehshat gardi se koi talluq nahi oic kashmir palestin k awam ka sath day muslim dunya k khilaf mazali	1	train	conflicting_labels
35665	yr ye jo log divis ki bat kr rhe h tum ek bat btao ye jo yha 20 % muslim h ye tums brdash ho ni rhe	0	train	conflicting_labels
44319	yr ye jo log divis ki bat kr rhe h tum ek bat btao ye jo yha 20 % muslim h ye tums brdash ho ni rhe	1	train	conflicting_labels
35790	rashid ab chutiya nahi banegi public sab samjh rahe aapki gandi rajneeti anti-modi bank famous hone ka	1	train	conflicting_labels
36224	rashid ab chutiya nahi banegi public sab samjh rahe aapki gandi rajneeti anti-modi bank famous hone ka	0	train	conflicting_labels
36141	ye apn suna hi hoga ki maa-baap k karmo ka fal bacho ko bhugtna padta h aap logo k	1	train	conflicting_labels
36955	ye apn suna hi hoga ki maa-baap k karmo ka fal bacho ko bhugtna padta h aap logo k	0	train	conflicting_labels
36955	ye apn suna hi hoga ki maa-baap k karmo ka fal bacho ko bhugtna padta h aap logo k	0	validation	conflicting_labels
36763	amish devgan bhai main aap se kehna chahta hoon modi ji ko samajhn ke liy insaan ko bharat mata ko	1	train	conflicting_labels
42361	amish devgan bhai main aap se kehna chahta hoon modi ji ko samajhn ke liy insaan ko bharat mata ko	0	train	conflicting_labels
38556	stayawayfromhypocrisi pujya guru ji dhongion se dur rehn ki prerna dete hai jo logo ko jhuth	1	train	conflicting_labels
44207	stayawayfromhypocrisi pujya guru ji dhongion se dur rehn ki prerna dete hai jo logo ko jhuth	2	train	conflicting_labels
41961	jannat ais kisi ko kutta ni bolt ... 😉	1	train	conflicting_labels
15041	jannat ais kisi ko kutta ni bolt ... 😉	0	train	conflicting_labels
43242	u p ko 62 seat dene ke bad bhi uchit pratinidhitav nahin brij pradesh ko bhi koi pratiniditav nahin diya agra	1	train	conflicting_labels
44232	u p ko 62 seat dene ke bad bhi uchit pratinidhitav nahin brij pradesh ko bhi koi pratiniditav nahin diya agra	0	train	conflicting_labels
33403	gujju ko aadat hai paki pakai huye khane ki last time anna se pakwa ke jo roti lee baar soch rahe	0	train	conflicting_labels
2975	gujju ko aadat hai paki pakai huye khane ki last time anna se pakwa ke jo roti lee baar soch rahe	1	validation	conflicting_labels
7833	talash pakistan kay har ghar ki kahani thank muftay well research preview featurefilm zeekayfilm come	2	validation	conflicting_labels
3276	talash pakistan kay har ghar ki kahani thank muftay well research preview featurefilm zeekayfilm come	0	validation	conflicting_labels
